"EIN","NAME","address","STREET","CITY","STATE","ZIP","zipshrt","lon","lat"
590873991,"POLISH AMERICAN SOCIETY INC","1343 BEACH DR SE, ST PETERSBURG, FL, 33701-5621","1343 BEACH DR SE","ST PETERSBURG","FL","33701-5621","33701",-82.6310254,27.7569843
590875703,"PALM LAKE CHRISTIAN CHURCH","5401 22ND AVE N, ST PETERSBURG, FL, 33710-5124","5401 22ND AVE N","ST PETERSBURG","FL","33710-5124","33710",-82.7071451,27.7922585
590875805,"CATHOLIC CHARITIES DIOCESE OF ST PETERSBURG INC","1213 16TH N ST, ST PETERSBURG, FL, 33705-0000","1213 16TH N ST","ST PETERSBURG","FL","33705-0000","33705",-82.6545057,27.7843513
590878414,"ST VINCENTS EPISCOPAL CHURCH","5441 9TH AVE N, ST PETERSBURG, FL, 33710-6546","5441 9TH AVE N","ST PETERSBURG","FL","33710-6546","33710",-82.7072712,27.7818365
590879138,"NORTH EAST PARK BAPTIST CHURCH","3737 1ST ST NE, ST PETERSBURG, FL, 33704-1403","3737 1ST ST NE","ST PETERSBURG","FL","33704-1403","33704",-82.6340143,27.8064958
590895914,"ST THOMAS EPISCOPAL CHURCH","1200 SNELL ISLE BLVD NE, ST PETERSBURG, FL, 33704-3036","1200 SNELL ISLE BLVD NE","ST PETERSBURG","FL","33704-3036","33704",-82.6112617,27.796886
590910341,"AZALEA BAPTIST CHURCH","7900 22ND AVE N, ST PETERSBURG, FL, 33710-3733","7900 22ND AVE N","ST PETERSBURG","FL","33710-3733","33710",-82.7481233,27.7916865
590936095,"BETHEL COMMUNITY BAPTIST CHURCH","2901 54TH AVE S, ST PETERSBURG, FL, 33712-4611","2901 54TH AVE S","ST PETERSBURG","FL","33712-4611","33712",-82.6722341,27.7208167
590949278,"MUSEUM OF FINE ARTS OF ST PETERSBURG FLA INC","255 BEACH DR NE, ST PETERSBURG, FL, 33701-3413","255 BEACH DR NE","ST PETERSBURG","FL","33701-3413","33701",-82.6318843,27.7744205
590954123,"LAKEWOOD UNITED METHODIST CHURCH","5995 DR MARTIN LUTHER KING JR ST S, ST PETERSBURG, FL, 33705-5541","5995 DR MARTIN LUTHER KING JR ST S","ST PETERSBURG","FL","33705-5541","33705",-82.6468481,27.7143205
590970736,"CHRISTMAS TOY SHOP PROJECT INC","550 16TH ST N, ST PETERSBURG, FL, 33705-2004","550 16TH ST N","ST PETERSBURG","FL","33705-2004","33705",-82.6553017,27.7784474
590999131,"ST MATTHEWS EPISCOPAL CHURCH","738 PINELLAS POINT DR S, ST PETERSBURG, FL, 33705-6255","738 PINELLAS POINT DR S","ST PETERSBURG","FL","33705-6255","33705",-82.6434784,27.7041094
590999424,"LITHUANIAN AMERICAN CLUB INC","4880 46TH AVE N, ST PETERSBURG, FL, 33714-2816","4880 46TH AVE N","ST PETERSBURG","FL","33714-2816","33714",-82.699047,27.813148
591000579,"ST PETERSBURG AUTOMOBILE DEALERS ASSOCIATION INC","4804 WINDMILL PALM TER NE, ST PETERSBURG, FL, 33703-6307","4804 WINDMILL PALM TER NE","ST PETERSBURG","FL","33703-6307","33703",-82.6196317,27.8157335
591006406,"ST PETERSBURG CITY THEATRE INCORPORATED","4025 31ST ST S, ST PETERSBURG, FL, 33712-4047","4025 31ST ST S","ST PETERSBURG","FL","33712-4047","33712",-82.6759372,27.7312107
591008936,"ST PETERSBURG DOWNTOWN PARTNERSHIP INC","244 2ND AVE N STE 201, ST PETERSBURG, FL, 33701-3306","244 2ND AVE N STE 201","ST PETERSBURG","FL","33701-3306","33701",-82.6365569,27.773119
591025071,"SOUTHERN KESWICK INC","5800 100TH WAY N, ST PETERSBURG, FL, 33708-3447","5800 100TH WAY N","ST PETERSBURG","FL","33708-3447","33708",-82.7787103,27.8251611
591060508,"POLICE ATHLETIC LEAGUE OF ST","1450 16TH ST N, ST PETERSBURG, FL, 33704-4124","1450 16TH ST N","ST PETERSBURG","FL","33704-4124","33704",-82.6571802,27.7864663
591095061,"ST PETERSBURG BAR ASSOCIATION INC","10 5TH ST N STE 100, ST PETERSBURG, FL, 33701-3711","10 5TH ST N STE 100","ST PETERSBURG","FL","33701-3711","33701",-82.6404559,27.7714586
591113307,"R A C C A INC","466 94TH AVE N, ST PETERSBURG, FL, 33702-2522","466 94TH AVE N","ST PETERSBURG","FL","33702-2522","33702",-82.64041,27.8572379
591154879,"CATHEDRAL CARAVAN INC","7234 1ST AVE S, ST PETERSBURG, FL, 33707-1102","7234 1ST AVE S","ST PETERSBURG","FL","33707-1102","33707",-82.7390551,27.7696616
591156402,"OUR SAVIOR LUTHERAN CHURCH","301 58TH ST S, ST PETERSBURG, FL, 33707-1713","301 58TH ST S","ST PETERSBURG","FL","33707-1713","33707",-82.7126682,27.7676354
591197322,"PRESBYTERIAN TOWERS INC","430 BAY STREET NE, ST PETERSBURG, FL, 33701-3053","430 BAY STREET NE","ST PETERSBURG","FL","33701-3053","33701",-82.6328039,27.7770432
591198644,"COMMUNITY BIBLE BAPTIST CHURCH OF ST PETERSBURG INC","3800 17TH AVE N, ST PETERSBURG, FL, 33713-4808","3800 17TH AVE N","ST PETERSBURG","FL","33713-4808","33713",-82.6855161,27.7879685
591209293,"JOHN KNOX HOUSING INC","1035 ARLINGTON AVE NO, ST PETERSBURG, FL, 33705-1544","1035 ARLINGTON AVE NO","ST PETERSBURG","FL","33705-1544","33705",-82.6497242,27.7732472
591213195,"DIOCESE OF ST PETERSBURG","6363 9TH AVE N, ST PETERSBURG, FL, 33710-6212","6363 9TH AVE N","ST PETERSBURG","FL","33710-6212","33710",-82.7229966,27.7816166
591218022,"CANTERBURY SCHOOL OF FLORIDA INC","990 62ND AVE NE, ST PETERSBURG, FL, 33702-7611","990 62ND AVE NE","ST PETERSBURG","FL","33702-7611","33702",-82.6212783,27.8255726
591223691,"FLORIDA ORCHESTRA INC","244 2ND AVE N STE 420, ST PETERSBURG, FL, 33701-3306","244 2ND AVE N STE 420","ST PETERSBURG","FL","33701-3306","33701",-82.636557,27.773119
591227051,"PINELLAS OPPORTUNITY COUNCIL INC","501 1ST AVE N STE 517, ST PETERSBURG, FL, 33701-3715","501 1ST AVE N STE 517","ST PETERSBURG","FL","33701-3715","33701",-82.6405747,27.7724884
591234689,"LAKEWOOD UNITED CHURCH OF CHRIST","2601 54TH AVE S, ST PETERSBURG, FL, 33712-4709","2601 54TH AVE S","ST PETERSBURG","FL","33712-4709","33712",-82.6687279,27.7201219
591235472,"SUNCOAST CATHEDRAL ASSEMBLY OF GOD","2300 62ND AVE N, ST PETERSBURG, FL, 33702-5602","2300 62ND AVE N","ST PETERSBURG","FL","33702-5602","33702",-82.6643782,27.8272438
591268962,"MENORAH CENTER INC","250 58TH STREET NORTH, ST PETERSBURG, FL, 33710-7904","250 58TH STREET NORTH","ST PETERSBURG","FL","33710-7904","33710",-82.7129078,27.773871
591305743,"LOUISE GRAHAM REGENERATION CENTER INC","4140 49TH ST N, ST PETERSBURG, FL, 33709-5736","4140 49TH ST N","ST PETERSBURG","FL","33709-5736","33709",-82.7009016,27.8096512
591313240,"SUNCOAST-TAMPA BAY MEMORIAL SOCIETY INC","719 ARLINGTON AVE N, ST PETERSBURG, FL, 33701-3621","719 ARLINGTON AVE N","ST PETERSBURG","FL","33701-3621","33701",-82.6434387,27.7727977
591370061,"GATEWAY BAPTIST CHURCH","7700 16TH ST N, ST PETERSBURG, FL, 33702-4015","7700 16TH ST N","ST PETERSBURG","FL","33702-4015","33702",-82.6561433,27.8433865
591435169,"UNITY OF ST PETERSBURG","6168 1ST AVE N, ST PETERSBURG, FL, 33710-8515","6168 1ST AVE N","ST PETERSBURG","FL","33710-8515","33710",-82.7199201,27.771476
591441451,"ALPHA DELTA KAPPA SORORITY INC","6727 9TH AVE N, ST PETERSBURG, FL, 33710-6139","6727 9TH AVE N","ST PETERSBURG","FL","33710-6139","33710",-82.7322908,27.7811264
591492646,"FAITH LUTHERAN CHURCH","2601 49TH ST N, ST PETERSBURG, FL, 33710-3557","2601 49TH ST N","ST PETERSBURG","FL","33710-3557","33710",-82.6995764,27.7956616
591493839,"ST PETERSBURG AREA CHAMBER OF COMMERCE","100 2ND AVE N STE 150, ST PETERSBURG, FL, 33701-3351","100 2ND AVE N STE 150","ST PETERSBURG","FL","33701-3351","33701",-82.6343315,27.773277
591499743,"ST PETERSBURG SAILING ASSOCIATION INC","6183 DARTMOUTH AVE N, ST PETERSBURG, FL, 33710-7844","6183 DARTMOUTH AVE N","ST PETERSBURG","FL","33710-7844","33710",-82.7200036,27.7765853
591500681,"CENTRAL COMMUNITY CHURCH INC","555 61ST ST S, ST PETERSBURG, FL, 33707-1524","555 61ST ST S","ST PETERSBURG","FL","33707-1524","33707",-82.7186143,27.7655357
591509657,"LIBERTY CHRISTIAN ENTERPRISES","9401 4TH ST N, ST PETERSBURG, FL, 33702-2511","9401 4TH ST N","ST PETERSBURG","FL","33702-2511","33702",-82.637076,27.8578867
591531562,"HOPE LUTHERAN CHURCH OF ST PETERSBURG FLORIDA INC","1801 62ND AVE N, ST PETERSBURG, FL, 33702-7119","1801 62ND AVE N","ST PETERSBURG","FL","33702-7119","33702",-82.6589144,27.828934
591537268,"FAITH PRESBYTERIAN VILLAGE INC","1050 BURLINGTON AVE N, ST PETERSBURG, FL, 33705-1537","1050 BURLINGTON AVE N","ST PETERSBURG","FL","33705-1537","33705",-82.6492164,27.7735694
591569212,"PINELLAS POINT BAPTIST CHURCH INC","6521 22ND ST SO NO 491, ST PETERSBURG, FL, 33712-5377","6521 22ND ST SO NO 491","ST PETERSBURG","FL","33712-5377","33712",-82.663287,27.7091206
591580109,"CAMP FREEDOM OF ST PETERSBURG BRETHREN IN CHRIST CHURCH","6980 54TH AVE N, ST PETERSBURG, FL, 33709-3004","6980 54TH AVE N","ST PETERSBURG","FL","33709-3004","33709",-82.7341218,27.8199796
591613929,"COMMUNITY COVENANT CHURCH","6457 32ND AVE N, ST PETERSBURG, FL, 33710-2436","6457 32ND AVE N","ST PETERSBURG","FL","33710-2436","33710",-82.7252179,27.8019012
591623437,"LEARNING EMPOWERED INC","6801 38TH AVE N, ST PETERSBURG, FL, 33710-1421","6801 38TH AVE N","ST PETERSBURG","FL","33710-1421","33710",-82.7332325,27.8069684
591624000,"SOUTHSIDE TABERNACLE BAPTIST CHURCH OF ST PETERSBURG INC","3647 18TH AVE S, ST PETERSBURG, FL, 33711-2843","3647 18TH AVE S","ST PETERSBURG","FL","33711-2843","33711",-82.6831488,27.7523167
591630423,"POYNTER INSTITUTE FOR MEDIA STUDIES INC","801 3RD ST S, ST PETERSBURG, FL, 33701-4920","801 3RD ST S","ST PETERSBURG","FL","33701-4920","33701",-82.6334325,27.7710805
591662427,"DRUG FREE AMERICA FOUNDATION INC","333 3RD AVE N STE 200, ST PETERSBURG, FL, 33701-3833","333 3RD AVE N STE 200","ST PETERSBURG","FL","33701-3833","33701",-82.6381733,27.7751655
591665523,"PINELLAS COUNTY URBAN LEAGUE INC","333 31ST ST N, ST PETERSBURG, FL, 33713-7603","333 31ST ST N","ST PETERSBURG","FL","33713-7603","33713",-82.6750529,27.7753093
591669793,"CORNERSTONE COMMUNITY CHURCH","6745 38TH AVE N, ST PETERSBURG, FL, 33710-1536","6745 38TH AVE N","ST PETERSBURG","FL","33710-1536","33710",-82.7317283,27.8068162
591674088,"ST PETERSBURG INTERNATIONAL FOLK FAIR SOCIETY INC","2335 22ND AVE S SUITE 14, ST PETERSBURG, FL, 33712-3019","2335 22ND AVE S SUITE 14","ST PETERSBURG","FL","33712-3019","33712",-82.6655169,27.7493836
591700361,"PARC HOUSING INC","3190 TYRONE BLVD N, ST PETERSBURG, FL, 33710-2919","3190 TYRONE BLVD N","ST PETERSBURG","FL","33710-2919","33710",-82.7402443,27.7998926
591704870,"R CLUB CHILD CARE INC","4140 49TH ST N, ST PETERSBURG, FL, 33709-5736","4140 49TH ST N","ST PETERSBURG","FL","33709-5736","33709",-82.7009016,27.8096512
591707292,"FLORIDA NURSERY GROWERS & LANDSCAPE ASSOCIATION INC","7630 18TH AVE N, ST PETERSBURG, FL, 33710-3830","7630 18TH AVE N","ST PETERSBURG","FL","33710-3830","33710",-82.7439226,27.7889746
591719568,"FLORIDA RETIRED EDUCATORS ASSOCIATION INC","8950 9TH STREET NORTH SUITE 105, ST PETERSBURG, FL, 33702-3047","8950 9TH STREET NORTH SUITE 105","ST PETERSBURG","FL","33702-3047","33702",-82.647804,27.853893
591724095,"POINT BRITTANY MENS ROUNDTABLE","5130 BRITTANY DR S APT 503, ST PETERSBURG, FL, 33715-1524","5130 BRITTANY DR S APT 503","ST PETERSBURG","FL","33715-1524","33715",-82.7039968,27.7147664
591728268,"PIONEER PARK FOUNDATION INC","500 94TH AVE N, ST PETERSBURG, FL, 33702-2406","500 94TH AVE N","ST PETERSBURG","FL","33702-2406","33702",-82.6411328,27.8572868
591770229,"SPIRITUAL CENTER CHURCH INC","5461-59 STREET NORTH, ST PETERSBURG, FL, 33709-0000","5461-59 STREET NORTH","ST PETERSBURG","FL","33709-0000","33709",-82.714598,27.8218744
591770923,"VETERANS OF FORIEGN WARS OF THE UNITED STATES AUXILIAEY","6347 57TH AVE N, ST PETERSBURG, FL, 33709-1715","6347 57TH AVE N","ST PETERSBURG","FL","33709-1715","33709",-82.7230598,27.8244074
591774870,"ELIM SEVENTH-DAY ADVENTIST CHURCH ELIM S D A CHILD CARE CENTER","4824 2ND AVE S, ST PETERSBURG, FL, 33711-1016","4824 2ND AVE S","ST PETERSBURG","FL","33711-1016","33711",-82.6990797,27.7684667
591776973,"BAY POINT CHRISTIAN CHURCH","2001 62ND AVE S, ST PETERSBURG, FL, 33712-5717","2001 62ND AVE S","ST PETERSBURG","FL","33712-5717","33712",-82.6591886,27.7125097
591778466,"LEADERSHIP ST PETERSBURG ALUMNI ASSOCIATION INC","6822 22ND AVENUE NORTH SUITE 295, ST PETERSBURG, FL, 33710-3918","6822 22ND AVENUE NORTH SUITE 295","ST PETERSBURG","FL","33710-3918","33710",-82.7341031,27.7909234
591781561,"FLORIDA IRRIGATION SOCIETY INC","466 94TH AVE N, ST PETERSBURG, FL, 33702-2522","466 94TH AVE N","ST PETERSBURG","FL","33702-2522","33702",-82.64041,27.8572379
591796927,"CHRISTIAN SERVICE CENTERS INC","4800 37TH ST N, ST PETERSBURG, FL, 33714-2912","4800 37TH ST N","ST PETERSBURG","FL","33714-2912","33714",-82.683975,27.8157892
591802581,"NORTHEAST CHRISTIAN CHURCH OF ST PETERSBURG FLORIDA INC","9675 4TH ST N, ST PETERSBURG, FL, 33702-2515","9675 4TH ST N","ST PETERSBURG","FL","33702-2515","33702",-82.6381212,27.8604755
591804496,"GLAD TIDINGS ASSEMBLY OF GOD CHURCH","420017TH AVE N, ST PETERSBURG, FL, 33713-0000","420017TH AVE N","ST PETERSBURG","FL","33713-0000","33713",-82.63435,27.773447
591809636,"CENTRAL GULF COAST ARCHAEOLOGICAL SOCIETY","1500 WEEDON DR NE, ST PETERSBURG, FL, 33702-2756","1500 WEEDON DR NE","ST PETERSBURG","FL","33702-2756","33702",-82.6135528,27.8561391
591830064,"HOWARD M AND EMMA F VERE TR","1901 MASSACHUSETTS AVE NE, ST PETERSBURG, FL, 33703-3401","1901 MASSACHUSETTS AVE NE","ST PETERSBURG","FL","33703-3401","33703",-82.598636,27.8163357
591842385,"CATHEDRAL COURT INC","180 FOUNTAIN PKWY N STE 100, ST PETERSBURG, FL, 33716-1205","180 FOUNTAIN PKWY N STE 100","ST PETERSBURG","FL","33716-1205","33716",-82.658387,27.892207
591842389,"ST PETERSBURG AQUATICS INC","901 N SHORE DR NE, ST PETERSBURG, FL, 33701-2052","901 N SHORE DR NE","ST PETERSBURG","FL","33701-2052","33701",-82.6262174,27.7809382
591849928,"MT CALVARY MISSIONARY BAPTIST CHURCH","2321 HARTFORD ST S, ST PETERSBURG, FL, 33711-3245","2321 HARTFORD ST S","ST PETERSBURG","FL","33711-3245","33711",-82.6811859,27.7470872
591850843,"PARC ENDOWMENT FUND","3190 TYRONE BLVD N, ST PETERSBURG, FL, 33710-2919","3190 TYRONE BLVD N","ST PETERSBURG","FL","33710-2919","33710",-82.7402443,27.7998926
591853722,"PTA FLORIDA CONGRESS","1680 74TH ST N, ST PETERSBURG, FL, 33710-4554","1680 74TH ST N","ST PETERSBURG","FL","33710-4554","33710",-82.7413187,27.7881813
591860330,"COMMUNITY ASSOCIATIONS INSTITUTE","6798 CROSSWINDS DR N STE C107, ST PETERSBURG, FL, 33710-5477","6798 CROSSWINDS DR N STE C107","ST PETERSBURG","FL","33710-5477","33710",-82.7333023,27.789606
591867563,"THE NETWORK OF CHRISTIAN COUNSELORS INC","4717 DOLPHIN CAY LN S APT 506, ST PETERSBURG, FL, 33711-4663","4717 DOLPHIN CAY LN S APT 506","ST PETERSBURG","FL","33711-4663","33711",-82.6951612,27.7237196
591882749,"GULFCOAST LEGAL SERVICES INC","501 1ST AVE N STE 420, ST PETERSBURG, FL, 33701-3714","501 1ST AVE N STE 420","ST PETERSBURG","FL","33701-3714","33701",-82.6404784,27.7723356
591888370,"ST PETERSBURG AMATEUR RACING FUND INC","1 BEACH DR SE UNIT 1204, ST PETERSBURG, FL, 33701-3923","1 BEACH DR SE UNIT 1204","ST PETERSBURG","FL","33701-3923","33701",-82.6336591,27.770803
591888455,"FRIENDSHIP MISSIONARY BAPTIST CHURCH","3300 31ST ST S, ST PETERSBURG, FL, 33712-3734","3300 31ST ST S","ST PETERSBURG","FL","33712-3734","33712",-82.6739136,27.7380292
591904656,"MLF HOUSING INC C/O HARRY R CHADWICK JR ATTY","180 FOUNTAIN PKWY N STE 100, ST PETERSBURG, FL, 33716-1205","180 FOUNTAIN PKWY N STE 100","ST PETERSBURG","FL","33716-1205","33716",-82.658387,27.892207
591906808,"SUNCOAST TIGER BAY CLUB INC","2184 9TH AVE S, ST PETERSBURG, FL, 33712-2204","2184 9TH AVE S","ST PETERSBURG","FL","33712-2204","33712",-82.6625347,27.7608575
591948460,"ST PETERSBURG HIGH SCHOOL BAND BOOSTER ASSOCIATION OF ST","2501 5TH AVE N, ST PETERSBURG, FL, 33713-6901","2501 5TH AVE N","ST PETERSBURG","FL","33713-6901","33713",-82.6682173,27.778038
591960669,"FLORIDA MUNICIPAL BOND CLUB INC","720 2ND AVE S, ST PETERSBURG, FL, 33701-4006","720 2ND AVE S","ST PETERSBURG","FL","33701-4006","33701",-82.6437159,27.769104
591965993,"SOUTHWEST FLORIDA AIR CONDITIONING CONTRACTORS ASSOCIATION INC","466 94TH AVE N, ST PETERSBURG, FL, 33702-2522","466 94TH AVE N","ST PETERSBURG","FL","33702-2522","33702",-82.64041,27.8572379
591966136,"PINELLAS ASSOCIATION OF INSURANCE AGENTS INC","970 LAKE CARILLON DR STE 200, ST PETERSBURG, FL, 33716-1130","970 LAKE CARILLON DR STE 200","ST PETERSBURG","FL","33716-1130","33716",-82.6660711,27.8897494
591967966,"SOCIAL CLUB OF ST PETERSBURG","2500 34TH ST S, ST PETERSBURG, FL, 33711-3529","2500 34TH ST S","ST PETERSBURG","FL","33711-3529","33711",-82.6789242,27.7455061
591977737,"PTA FLORIDA CONGRESS","4850 31ST ST S, ST PETERSBURG, FL, 33712-4327","4850 31ST ST S","ST PETERSBURG","FL","33712-4327","33712",-82.6726541,27.7246888
591983815,"PORTUGUESE-AMERICAN SUNCOAST ASSOCIATION INC","7808 46TH AVE N, ST PETERSBURG, FL, 33709-2353","7808 46TH AVE N","ST PETERSBURG","FL","33709-2353","33709",-82.7464346,27.8127277
591991525,"ALPHA HOUSE OF PINELLAS COUNTY INC","701 5TH AVE N, ST PETERSBURG, FL, 33701-2215","701 5TH AVE N","ST PETERSBURG","FL","33701-2215","33701",-82.6429892,27.7778778
592004109,"PRESBYTERIAN HOUSING FOUNDATION OF FLORIDA INC","1050 BURLINGTON AVE N, ST PETERSBURG, FL, 33705-1537","1050 BURLINGTON AVE N","ST PETERSBURG","FL","33705-1537","33705",-82.6492164,27.7735694
592013549,"PINELLAS POINT CONGREGATION OF JEHOVAHS WITNESSES","4125 31ST ST S, ST PETERSBURG, FL, 33712-4049","4125 31ST ST S","ST PETERSBURG","FL","33712-4049","33712",-82.6759169,27.7303535
592015192,"SALVADOR DALI MUSEUM INC","1 DALI BLVD, ST PETERSBURG, FL, 33701-3920","1 DALI BLVD","ST PETERSBURG","FL","33701-3920","33701",-82.6315467,27.7660223
592026381,"ST PETERSBURG NEIGHBORHOOD HOUSING SERVICES INC","1600 DR MARTIN LUTHER KING STREET S, ST PETERSBURG, FL, 33701-5707","1600 DR MARTIN LUTHER KING STREET S","ST PETERSBURG","FL","33701-5707","33701",-82.6463428,27.7545615
592030300,"FLORIDA BRANCH OF THE AMERICAN SOCIETY FOR MICROBIOLOGY INC","4200 54TH AVE S, ST PETERSBURG, FL, 33711-4744","4200 54TH AVE S","ST PETERSBURG","FL","33711-4744","33711",-82.6864615,27.7147288
592043026,"ST ANTHONYS HOSPITAL INC","1200 7TH AVE N, ST PETERSBURG, FL, 33705-1300","1200 7TH AVE N","ST PETERSBURG","FL","33705-1300","33705",-82.6492271,27.779024
592044512,"ST PETERSBURG POLICE PUBLIC SAFETY CADETS","1301 1ST AVE N, ST PETERSBURG, FL, 33705-1531","1301 1ST AVE N","ST PETERSBURG","FL","33705-1531","33705",-82.6520155,27.772259
592045366,"AUXILIARY OF ST PETERSBURG GENERAL HOSPITAL INC","6500 38TH AVE N, ST PETERSBURG, FL, 33710-1629","6500 38TH AVE N","ST PETERSBURG","FL","33710-1629","33710",-82.7260737,27.8053256
592054969,"FAITH COVENANT CHURCH-ST PETERSBURG FL","150 62ND AVE NE, ST PETERSBURG, FL, 33702-7606","150 62ND AVE NE","ST PETERSBURG","FL","33702-7606","33702",-82.6334583,27.8278362
592058176,"CARLTON MANOR INC","45 WESTWOOD TER N, ST PETERSBURG, FL, 33710-8325","45 WESTWOOD TER N","ST PETERSBURG","FL","33710-8325","33710",-82.73356,27.7720369
592072915,"CIRCLE K INTERNATIONAL INC","4200 54TH AVE S, ST PETERSBURG, FL, 33711-4744","4200 54TH AVE S","ST PETERSBURG","FL","33711-4744","33711",-82.6864615,27.7147288
592076218,"TAMPA BAY RESEARCH INSTITUTE INC","11208 BLUE HERON BLVD N STE 110, ST PETERSBURG, FL, 33716-3706","11208 BLUE HERON BLVD N STE 110","ST PETERSBURG","FL","33716-3706","33716",-82.6544083,27.8721914
592085219,"FLORIDA PUBLIC BROADCASTING SERVICE INC","360 CENTRAL AVE STE 980, ST PETERSBURG, FL, 33701-3987","360 CENTRAL AVE STE 980","ST PETERSBURG","FL","33701-3987","33701",-82.6382617,27.7711984
592092717,"SUNCOAST CENTER INC","4024 CENTRAL AVE, ST PETERSBURG, FL, 33711-1239","4024 CENTRAL AVE","ST PETERSBURG","FL","33711-1239","33711",-82.6882072,27.7707114
592128991,"ST ANTHONYS DEVELOPMENT FOUNDATION INC","1200 7TH AVE N, ST PETERSBURG, FL, 33705-1300","1200 7TH AVE N","ST PETERSBURG","FL","33705-1300","33705",-82.6492271,27.779024
592145821,"CHILDRENS DREAM FUND INC","1600 23RD AVE N, ST PETERSBURG, FL, 33713-4428","1600 23RD AVE N","ST PETERSBURG","FL","33713-4428","33713",-82.6552435,27.7927652
592148803,"THE FLORIDA PARENT CHILD CENTER INC","5206 CAESAR WAY S, ST PETERSBURG, FL, 33712-4257","5206 CAESAR WAY S","ST PETERSBURG","FL","33712-4257","33712",-82.6675318,27.7211186
592156540,"FRIENDS OF STRAYS INC","2911 47TH AVE N, ST PETERSBURG, FL, 33714-3131","2911 47TH AVE N","ST PETERSBURG","FL","33714-3131","33714",-82.6727841,27.8153527
592188779,"GULF COAST CHRISTIAN SCHOOL","6355 38TH AVE N, ST PETERSBURG, FL, 33710-1610","6355 38TH AVE N","ST PETERSBURG","FL","33710-1610","33710",-82.7229334,27.8076877
592189125,"FRIENDSHIP BAPTIST CHURCH","4001 74TH ST N, ST PETERSBURG, FL, 33709-4405","4001 74TH ST N","ST PETERSBURG","FL","33709-4405","33709",-82.7408432,27.8087242
592199627,"WORD OF LIFE","3950 58TH AVE N, ST PETERSBURG, FL, 33714-1131","3950 58TH AVE N","ST PETERSBURG","FL","33714-1131","33714",-82.6870555,27.8245102
592213132,"MODERN WOODMEN OF AMERICA","3600 27TH AVE S, ST PETERSBURG, FL, 33711-3503","3600 27TH AVE S","ST PETERSBURG","FL","33711-3503","33711",-82.6821166,27.7437694
592216675,"ONEBLOOD FOUNDATION INC","10100 DR MARTIN LUTHER KING JR ST N, ST PETERSBURG, FL, 33716-3806","10100 DR MARTIN LUTHER KING JR ST N","ST PETERSBURG","FL","33716-3806","33716",-82.6485295,27.8635668
592223579,"MARK SHEPPARD TRUST FUND","1200 7TH AVE N, ST PETERSBURG, FL, 33705-1300","1200 7TH AVE N","ST PETERSBURG","FL","33705-1300","33705",-82.6492271,27.779024
592230228,"BOLEY FOUNDATION INC","445 31ST ST N, ST PETERSBURG, FL, 33713-7605","445 31ST ST N","ST PETERSBURG","FL","33713-7605","33713",-82.6749825,27.7761255
592261809,"PINELLAS BRAILLE GROUP INC","400 PASADENA AVE S, ST PETERSBURG, FL, 33707-2102","400 PASADENA AVE S","ST PETERSBURG","FL","33707-2102","33707",-82.7328882,27.766079
592262712,"FAITH ASSEMBLY OF GOD","3838 28TH ST N, ST PETERSBURG, FL, 33714-3914","3838 28TH ST N","ST PETERSBURG","FL","33714-3914","33714",-82.6715712,27.8072942
592267545,"SUNCOAST HEALTH COUNCIL INC","9500 KOGER BLVD N STE 102, ST PETERSBURG, FL, 33702-2433","9500 KOGER BLVD N STE 102","ST PETERSBURG","FL","33702-2433","33702",-82.64079,27.8591775
592269292,"MENORAH MANOR INC","255 59TH ST N, ST PETERSBURG, FL, 33710-8539","255 59TH ST N","ST PETERSBURG","FL","33710-8539","33710",-82.7138331,27.7735175
